Epoch: 0001 train_loss= 2.6481  train_acc= 0.1378  val_loss= 2.6336  val_acc= 0.1408  time= 4.7232 
Epoch: 0670 train_loss= 0.0077  train_acc= 1.0000  val_loss= 0.4894  val_acc= 0.9437  time= 0.2519 
Epoch: 0671 train_loss= 0.0072  train_acc= 1.0000  val_loss= 0.4894  val_acc= 0.9437  time= 0.2358 
Epoch: 0672 train_loss= 0.0073  train_acc= 1.0000  val_loss= 0.4873  val_acc= 0.9437  time= 0.2644 
Epoch: 0673 train_loss= 0.0075  train_acc= 1.0000  val_loss= 0.4882  val_acc= 0.9437  time= 0.2395 
Epoch: 0674 train_loss= 0.0076  train_acc= 1.0000  val_loss= 0.4823  val_acc= 0.9437  time= 0.2996 
Epoch: 0675 train_loss= 0.0077  train_acc= 1.0000  val_loss= 0.4841  val_acc= 0.9437  time= 0.2288 
Epoch: 0676 train_loss= 0.0072  train_acc= 1.0000  val_loss= 0.5153  val_acc= 0.9437  time= 0.2380 
Epoch: 0677 train_loss= 0.0075  train_acc= 1.0000  val_loss= 0.5317  val_acc= 0.9437  time= 0.2781 
Epoch: 0678 train_loss= 0.0072  train_acc= 1.0000  val_loss= 0.5356  val_acc= 0.9437  time= 0.3276 
Epoch: 0679 train_loss= 0.0069  train_acc= 1.0000  val_loss= 0.5351  val_acc= 0.9437  time= 0.2841 
Epoch: 0680 train_loss= 0.0073  train_acc= 1.0000  val_loss= 0.5142  val_acc= 0.9437  time= 0.2376 
Epoch: 0681 train_loss= 0.0079  train_acc= 1.0000  val_loss= 0.4947  val_acc= 0.9437  time= 0.2620 
Epoch: 0682 train_loss= 0.0070  train_acc= 1.0000  val_loss= 0.5319  val_acc= 0.9437  time= 0.2569 
Epoch: 0683 train_loss= 0.0069  train_acc= 1.0000  val_loss= 0.5478  val_acc= 0.9437  time= 0.2682 
Epoch: 0684 train_loss= 0.0065  train_acc= 1.0000  val_loss= 0.5443  val_acc= 0.9437  time= 0.2503 
Epoch: 0685 train_loss= 0.0067  train_acc= 1.0000  val_loss= 0.5360  val_acc= 0.9437  time= 0.3120 
Epoch: 0686 train_loss= 0.0070  train_acc= 1.0000  val_loss= 0.5324  val_acc= 0.9437  time= 0.2617 
Epoch: 0687 train_loss= 0.0069  train_acc= 1.0000  val_loss= 0.5413  val_acc= 0.9437  time= 0.2542 
Epoch: 0688 train_loss= 0.0069  train_acc= 1.0000  val_loss= 0.5372  val_acc= 0.9437  time= 0.2741 
Epoch: 0689 train_loss= 0.0069  train_acc= 1.0000  val_loss= 0.5256  val_acc= 0.9437  time= 0.2404 
Epoch: 0690 train_loss= 0.0067  train_acc= 1.0000  val_loss= 0.5111  val_acc= 0.9437  time= 0.2606 
Epoch: 0691 train_loss= 0.0076  train_acc= 1.0000  val_loss= 0.4734  val_acc= 0.9437  time= 0.2560 
Epoch: 0692 train_loss= 0.0063  train_acc= 1.0000  val_loss= 0.5091  val_acc= 0.9437  time= 0.2694 
Epoch: 0693 train_loss= 0.0063  train_acc= 1.0000  val_loss= 0.5337  val_acc= 0.9437  time= 0.2430 
Epoch: 0694 train_loss= 0.0066  train_acc= 1.0000  val_loss= 0.5412  val_acc= 0.9437  time= 0.2409 
Epoch: 0695 train_loss= 0.0064  train_acc= 1.0000  val_loss= 0.5319  val_acc= 0.9437  time= 0.2401 
Epoch: 0696 train_loss= 0.0064  train_acc= 1.0000  val_loss= 0.5138  val_acc= 0.9437  time= 0.2374 
Epoch: 0697 train_loss= 0.0071  train_acc= 1.0000  val_loss= 0.5017  val_acc= 0.9437  time= 0.2504 
Epoch: 0698 train_loss= 0.0068  train_acc= 1.0000  val_loss= 0.5232  val_acc= 0.9437  time= 0.2361 
Epoch: 0699 train_loss= 0.0063  train_acc= 1.0000  val_loss= 0.5520  val_acc= 0.9437  time= 0.2365 
Epoch: 0700 train_loss= 0.0059  train_acc= 1.0000  val_loss= 0.5584  val_acc= 0.9437  time= 0.2661 
Epoch: 0700  Test set results: loss= 0.3262  accuracy= 0.9617 Epoch: 0701 train_loss= 0.0060  train_acc= 1.0000  val_loss= 0.5530  val_acc= 0.9437  time= 0.3043 
Epoch: 0702 train_loss= 0.0061  train_acc= 1.0000  val_loss= 0.5603  val_acc= 0.9437  time= 0.3182 
Epoch: 0703 train_loss= 0.0062  train_acc= 1.0000  val_loss= 0.5552  val_acc= 0.9437  time= 0.2804 
Epoch: 0704 train_loss= 0.0061  train_acc= 1.0000  val_loss= 0.5404  val_acc= 0.9437  time= 0.2761 
Epoch: 0705 train_loss= 0.0061  train_acc= 1.0000  val_loss= 0.5186  val_acc= 0.9437  time= 0.2850 
Epoch: 0706 train_loss= 0.0062  train_acc= 1.0000  val_loss= 0.5003  val_acc= 0.9437  time= 0.2502 
Epoch: 0707 train_loss= 0.0060  train_acc= 1.0000  val_loss= 0.5175  val_acc= 0.9437  time= 0.2799 
Epoch: 0708 train_loss= 0.0059  train_acc= 1.0000  val_loss= 0.5426  val_acc= 0.9437  time= 0.2780 
Epoch: 0709 train_loss= 0.0061  train_acc= 1.0000  val_loss= 0.5546  val_acc= 0.9437  time= 0.2616 
Epoch: 0710 train_loss= 0.0064  train_acc= 1.0000  val_loss= 0.5535  val_acc= 0.9437  time= 0.2313 
Epoch: 0711 train_loss= 0.0059  train_acc= 1.0000  val_loss= 0.5503  val_acc= 0.9437  time= 0.2446 
Epoch: 0712 train_loss= 0.0058  train_acc= 1.0000  val_loss= 0.5522  val_acc= 0.9437  time= 0.2341 
Epoch: 0713 train_loss= 0.0059  train_acc= 1.0000  val_loss= 0.5563  val_acc= 0.9437  time= 0.2888 
Epoch: 0714 train_loss= 0.0057  train_acc= 1.0000  val_loss= 0.5559  val_acc= 0.9437  time= 0.2966 
Epoch: 0715 train_loss= 0.0055  train_acc= 1.0000  val_loss= 0.5551  val_acc= 0.9437  time= 0.2412 
Epoch: 0716 train_loss= 0.0054  train_acc= 1.0000  val_loss= 0.5819  val_acc= 0.9437  time= 0.2680 
Epoch: 0717 train_loss= 0.0056  train_acc= 1.0000  val_loss= 0.6051  val_acc= 0.9437  time= 0.2451 
Epoch: 0718 train_loss= 0.0056  train_acc= 1.0000  val_loss= 0.6172  val_acc= 0.9437  time= 0.2543 
Epoch: 0719 train_loss= 0.0054  train_acc= 1.0000  val_loss= 0.5929  val_acc= 0.9437  time= 0.2730 
Epoch: 0720 train_loss= 0.0057  train_acc= 1.0000  val_loss= 0.5725  val_acc= 0.9437  time= 0.2674 
Epoch: 0721 train_loss= 0.0058  train_acc= 1.0000  val_loss= 0.5614  val_acc= 0.9437  time= 0.2836 
Epoch: 0722 train_loss= 0.0054  train_acc= 1.0000  val_loss= 0.5654  val_acc= 0.9437  time= 0.2421 
Epoch: 0723 train_loss= 0.0051  train_acc= 1.0000  val_loss= 0.5734  val_acc= 0.9437  time= 0.2488 
Epoch: 0724 train_loss= 0.0052  train_acc= 1.0000  val_loss= 0.5843  val_acc= 0.9437  time= 0.2599 
Epoch: 0725 train_loss= 0.0052  train_acc= 1.0000  val_loss= 0.5680  val_acc= 0.9437  time= 0.2955 
Epoch: 0726 train_loss= 0.0053  train_acc= 1.0000  val_loss= 0.5563  val_acc= 0.9437  time= 0.2571 
Epoch: 0727 train_loss= 0.0053  train_acc= 1.0000  val_loss= 0.5395  val_acc= 0.9437  time= 0.2722 
Epoch: 0728 train_loss= 0.0052  train_acc= 1.0000  val_loss= 0.5440  val_acc= 0.9437  time= 0.2474 
Epoch: 0729 train_loss= 0.0053  train_acc= 1.0000  val_loss= 0.5522  val_acc= 0.9437  time= 0.2743 
Epoch: 0730 train_loss= 0.0052  train_acc= 1.0000  val_loss= 0.5669  val_acc= 0.9437  time= 0.2344 
Epoch: 0731 train_loss= 0.0051  train_acc= 1.0000  val_loss= 0.5665  val_acc= 0.9437  time= 0.2553 
Epoch: 0732 train_loss= 0.0051  train_acc= 1.0000  val_loss= 0.5671  val_acc= 0.9437  time= 0.2550 
Epoch: 0733 train_loss= 0.0050  train_acc= 1.0000  val_loss= 0.5581  val_acc= 0.9437  time= 0.2704 
Epoch: 0734 train_loss= 0.0048  train_acc= 1.0000  val_loss= 0.5724  val_acc= 0.9437  time= 0.2730 
Epoch: 0735 train_loss= 0.0049  train_acc= 1.0000  val_loss= 0.5817  val_acc= 0.9437  time= 0.3120 
Epoch: 0736 train_loss= 0.0049  train_acc= 1.0000  val_loss= 0.5800  val_acc= 0.9437  time= 0.2459 
Epoch: 0737 train_loss= 0.0047  train_acc= 1.0000  val_loss= 0.5722  val_acc= 0.9437  time= 0.2342 
Epoch: 0738 train_loss= 0.0048  train_acc= 1.0000  val_loss= 0.5664  val_acc= 0.9437  time= 0.2481 
Epoch: 0739 train_loss= 0.0047  train_acc= 1.0000  val_loss= 0.5733  val_acc= 0.9437  time= 0.2448 
Epoch: 0740 train_loss= 0.0048  train_acc= 1.0000  val_loss= 0.5767  val_acc= 0.9437  time= 0.2681 
Epoch: 0741 train_loss= 0.0047  train_acc= 1.0000  val_loss= 0.5933  val_acc= 0.9437  time= 0.2542 
Epoch: 0742 train_loss= 0.0046  train_acc= 1.0000  val_loss= 0.6070  val_acc= 0.9437  time= 0.2412 
Epoch: 0743 train_loss= 0.0045  train_acc= 1.0000  val_loss= 0.6043  val_acc= 0.9437  time= 0.2925 
Epoch: 0744 train_loss= 0.0044  train_acc= 1.0000  val_loss= 0.6078  val_acc= 0.9437  time= 0.2819 
Epoch: 0745 train_loss= 0.0045  train_acc= 1.0000  val_loss= 0.6204  val_acc= 0.9437  time= 0.2433 
Epoch: 0746 train_loss= 0.0046  train_acc= 1.0000  val_loss= 0.6377  val_acc= 0.9437  time= 0.2843 
Epoch: 0747 train_loss= 0.0045  train_acc= 1.0000  val_loss= 0.6465  val_acc= 0.9437  time= 0.2276 
Epoch: 0748 train_loss= 0.0044  train_acc= 1.0000  val_loss= 0.6183  val_acc= 0.9437  time= 0.2590 
Epoch: 0749 train_loss= 0.0049  train_acc= 1.0000  val_loss= 0.5897  val_acc= 0.9437  time= 0.2835 
Epoch: 0750 train_loss= 0.0049  train_acc= 1.0000  val_loss= 0.6226  val_acc= 0.9437  time= 0.2690 
Epoch: 0751 train_loss= 0.0054  train_acc= 1.0000  val_loss= 0.6361  val_acc= 0.9437  time= 0.3157 
Epoch: 0752 train_loss= 0.0054  train_acc= 1.0000  val_loss= 0.6322  val_acc= 0.9437  time= 0.3012 
Epoch: 0753 train_loss= 0.0051  train_acc= 1.0000  val_loss= 0.6143  val_acc= 0.9437  time= 0.2722 
Epoch: 0754 train_loss= 0.0048  train_acc= 1.0000  val_loss= 0.6057  val_acc= 0.9437  time= 0.2517 
Epoch: 0755 train_loss= 0.0047  train_acc= 1.0000  val_loss= 0.5969  val_acc= 0.9437  time= 0.2445 
Epoch: 0756 train_loss= 0.0046  train_acc= 1.0000  val_loss= 0.6069  val_acc= 0.9437  time= 0.2424 
Epoch: 0757 train_loss= 0.0045  train_acc= 1.0000  val_loss= 0.6194  val_acc= 0.9437  time= 0.2466 
Epoch: 0758 train_loss= 0.0044  train_acc= 1.0000  val_loss= 0.6271  val_acc= 0.9437  time= 0.2909 
Epoch: 0759 train_loss= 0.0043  train_acc= 1.0000  val_loss= 0.6265  val_acc= 0.9437  time= 0.2583 
Epoch: 0760 train_loss= 0.0043  train_acc= 1.0000  val_loss= 0.6203  val_acc= 0.9437  time= 0.2491 
Epoch: 0761 train_loss= 0.0043  train_acc= 1.0000  val_loss= 0.6161  val_acc= 0.9437  time= 0.2974 
Epoch: 0762 train_loss= 0.0042  train_acc= 1.0000  val_loss= 0.6252  val_acc= 0.9437  time= 0.2910 
Epoch: 0763 train_loss= 0.0041  train_acc= 1.0000  val_loss= 0.6320  val_acc= 0.9437  time= 0.2483 
Epoch: 0764 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6411  val_acc= 0.9437  time= 0.2873 
Epoch: 0765 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6483  val_acc= 0.9437  time= 0.2778 
Epoch: 0766 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6424  val_acc= 0.9437  time= 0.2906 
Epoch: 0767 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6408  val_acc= 0.9437  time= 0.2780 
Epoch: 0768 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6516  val_acc= 0.9437  time= 0.2430 
Epoch: 0769 train_loss= 0.0041  train_acc= 1.0000  val_loss= 0.6591  val_acc= 0.9437  time= 0.2389 
Epoch: 0770 train_loss= 0.0040  train_acc= 1.0000  val_loss= 0.6597  val_acc= 0.9437  time= 0.2338 
Epoch: 0771 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6557  val_acc= 0.9437  time= 0.2577 
Epoch: 0772 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6508  val_acc= 0.9437  time= 0.2380 
Epoch: 0773 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6393  val_acc= 0.9437  time= 0.2590 
Epoch: 0774 train_loss= 0.0038  train_acc= 1.0000  val_loss= 0.6293  val_acc= 0.9437  time= 0.2656 
Epoch: 0775 train_loss= 0.0038  train_acc= 1.0000  val_loss= 0.6279  val_acc= 0.9437  time= 0.2394 
Epoch: 0776 train_loss= 0.0038  train_acc= 1.0000  val_loss= 0.6253  val_acc= 0.9437  time= 0.2776 
Epoch: 0777 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6270  val_acc= 0.9437  time= 0.2600 
Epoch: 0778 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6343  val_acc= 0.9437  time= 0.2471 
Epoch: 0779 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6425  val_acc= 0.9437  time= 0.2515 
Epoch: 0780 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6605  val_acc= 0.9437  time= 0.2329 
Epoch: 0781 train_loss= 0.0037  train_acc= 1.0000  val_loss= 0.6816  val_acc= 0.9437  time= 0.2629 
Epoch: 0782 train_loss= 0.0037  train_acc= 1.0000  val_loss= 0.6828  val_acc= 0.9437  time= 0.2634 
Epoch: 0783 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6626  val_acc= 0.9437  time= 0.2783 
Epoch: 0784 train_loss= 0.0037  train_acc= 1.0000  val_loss= 0.6425  val_acc= 0.9437  time= 0.2414 
Epoch: 0785 train_loss= 0.0039  train_acc= 1.0000  val_loss= 0.6336  val_acc= 0.9437  time= 0.2310 
Epoch: 0786 train_loss= 0.0038  train_acc= 1.0000  val_loss= 0.6437  val_acc= 0.9437  time= 0.2340 
Epoch: 0787 train_loss= 0.0038  train_acc= 1.0000  val_loss= 0.6598  val_acc= 0.9437  time= 0.2440 
Epoch: 0788 train_loss= 0.0036  train_acc= 1.0000  val_loss= 0.6716  val_acc= 0.9437  time= 0.2913 
Epoch: 0789 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6783  val_acc= 0.9437  time= 0.2374 
Epoch: 0790 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6750  val_acc= 0.9437  time= 0.2820 
Epoch: 0791 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6628  val_acc= 0.9437  time= 0.2824 
Epoch: 0792 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6549  val_acc= 0.9437  time= 0.2325 
Epoch: 0793 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6610  val_acc= 0.9437  time= 0.2417 
Epoch: 0794 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6655  val_acc= 0.9437  time= 0.2571 
Epoch: 0795 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6596  val_acc= 0.9437  time= 0.2491 
Epoch: 0796 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6555  val_acc= 0.9437  time= 0.2906 
Epoch: 0797 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6575  val_acc= 0.9437  time= 0.2293 
Epoch: 0798 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6544  val_acc= 0.9437  time= 0.2375 
Epoch: 0799 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6545  val_acc= 0.9437  time= 0.2857 
Epoch: 0800 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6573  val_acc= 0.9437  time= 0.3056 
Epoch: 0800  Test set results: loss= 0.3596  accuracy= 0.9621 Epoch: 0801 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6574  val_acc= 0.9437  time= 0.2697 
Epoch: 0802 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6628  val_acc= 0.9437  time= 0.2622 
Epoch: 0803 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6675  val_acc= 0.9437  time= 0.2331 
Epoch: 0804 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6822  val_acc= 0.9437  time= 0.2416 
Epoch: 0805 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6930  val_acc= 0.9437  time= 0.2784 
Epoch: 0806 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6894  val_acc= 0.9437  time= 0.2645 
Epoch: 0807 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6764  val_acc= 0.9437  time= 0.2547 
Epoch: 0808 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6686  val_acc= 0.9437  time= 0.2524 
Epoch: 0809 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6500  val_acc= 0.9437  time= 0.2305 
Epoch: 0810 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.6448  val_acc= 0.9437  time= 0.2503 
Epoch: 0811 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6542  val_acc= 0.9437  time= 0.2481 
Epoch: 0812 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6856  val_acc= 0.9437  time= 0.2612 
Epoch: 0813 train_loss= 0.0036  train_acc= 1.0000  val_loss= 0.7089  val_acc= 0.9437  time= 0.2335 
Epoch: 0814 train_loss= 0.0035  train_acc= 1.0000  val_loss= 0.7034  val_acc= 0.9437  time= 0.2540 
Epoch: 0815 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6764  val_acc= 0.9437  time= 0.2440 
Epoch: 0816 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6487  val_acc= 0.9437  time= 0.2576 
Epoch: 0817 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6471  val_acc= 0.9437  time= 0.2798 
Epoch: 0818 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.6690  val_acc= 0.9437  time= 0.3143 
Epoch: 0819 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.6861  val_acc= 0.9437  time= 0.3045 
Epoch: 0820 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.6970  val_acc= 0.9437  time= 0.2530 
Epoch: 0821 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.7009  val_acc= 0.9437  time= 0.2305 
Epoch: 0822 train_loss= 0.0033  train_acc= 1.0000  val_loss= 0.6951  val_acc= 0.9437  time= 0.2544 
Epoch: 0823 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6936  val_acc= 0.9437  time= 0.2470 
Epoch: 0824 train_loss= 0.0031  train_acc= 1.0000  val_loss= 0.6862  val_acc= 0.9437  time= 0.2359 
Epoch: 0825 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.6981  val_acc= 0.9437  time= 0.2535 
Epoch: 0826 train_loss= 0.0031  train_acc= 1.0000  val_loss= 0.7015  val_acc= 0.9437  time= 0.3113 
Epoch: 0827 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.7045  val_acc= 0.9437  time= 0.2996 
Epoch: 0828 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6939  val_acc= 0.9437  time= 0.2815 
Epoch: 0829 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.6900  val_acc= 0.9437  time= 0.2666 
Epoch: 0830 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.7044  val_acc= 0.9437  time= 0.2458 
Epoch: 0831 train_loss= 0.0034  train_acc= 1.0000  val_loss= 0.7092  val_acc= 0.9437  time= 0.2447 
Epoch: 0832 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6807  val_acc= 0.9437  time= 0.2626 
Epoch: 0833 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6603  val_acc= 0.9437  time= 0.2727 
Epoch: 0834 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.6540  val_acc= 0.9437  time= 0.2802 
Epoch: 0835 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.6883  val_acc= 0.9437  time= 0.2478 
Epoch: 0836 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.7158  val_acc= 0.9437  time= 0.2615 
Epoch: 0837 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.7354  val_acc= 0.9437  time= 0.2549 
Epoch: 0838 train_loss= 0.0031  train_acc= 1.0000  val_loss= 0.7240  val_acc= 0.9437  time= 0.2516 
Epoch: 0839 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.6960  val_acc= 0.9437  time= 0.2746 
Epoch: 0840 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.6765  val_acc= 0.9437  time= 0.2879 
Epoch: 0841 train_loss= 0.0031  train_acc= 1.0000  val_loss= 0.6667  val_acc= 0.9437  time= 0.3168 
Epoch: 0842 train_loss= 0.0031  train_acc= 1.0000  val_loss= 0.6762  val_acc= 0.9437  time= 0.3313 
Epoch: 0843 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.6952  val_acc= 0.9437  time= 0.2815 
Epoch: 0844 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7143  val_acc= 0.9437  time= 0.2428 
Epoch: 0845 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.7291  val_acc= 0.9437  time= 0.2747 
Epoch: 0846 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7219  val_acc= 0.9437  time= 0.2362 
Epoch: 0847 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7126  val_acc= 0.9437  time= 0.2493 
Epoch: 0848 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7031  val_acc= 0.9437  time= 0.2328 
Epoch: 0849 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.6986  val_acc= 0.9437  time= 0.2636 
Epoch: 0850 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.6980  val_acc= 0.9437  time= 0.2728 
Epoch: 0851 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7123  val_acc= 0.9437  time= 0.2291 
Epoch: 0852 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7256  val_acc= 0.9437  time= 0.2318 
Epoch: 0853 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.7289  val_acc= 0.9437  time= 0.2410 
Epoch: 0854 train_loss= 0.0032  train_acc= 1.0000  val_loss= 0.7166  val_acc= 0.9437  time= 0.2648 
Epoch: 0855 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.7214  val_acc= 0.9437  time= 0.2399 
Epoch: 0856 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7192  val_acc= 0.9437  time= 0.2712 
Epoch: 0857 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.6847  val_acc= 0.9437  time= 0.2643 
Epoch: 0858 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.6484  val_acc= 0.9437  time= 0.2502 
Epoch: 0859 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.6499  val_acc= 0.9437  time= 0.2410 
Epoch: 0860 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.6913  val_acc= 0.9437  time= 0.2441 
Epoch: 0861 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.7287  val_acc= 0.9437  time= 0.2330 
Epoch: 0862 train_loss= 0.0029  train_acc= 1.0000  val_loss= 0.7468  val_acc= 0.9437  time= 0.2513 
Epoch: 0863 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7367  val_acc= 0.9437  time= 0.2710 
Epoch: 0864 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7196  val_acc= 0.9437  time= 0.3035 
Epoch: 0865 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7111  val_acc= 0.9437  time= 0.2784 
Epoch: 0866 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7158  val_acc= 0.9437  time= 0.2433 
Epoch: 0867 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7154  val_acc= 0.9437  time= 0.2886 
Epoch: 0868 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7137  val_acc= 0.9437  time= 0.2594 
Epoch: 0869 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.6854  val_acc= 0.9437  time= 0.2529 
Epoch: 0870 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.6739  val_acc= 0.9437  time= 0.2327 
Epoch: 0871 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.6868  val_acc= 0.9437  time= 0.2308 
Epoch: 0872 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7122  val_acc= 0.9437  time= 0.2331 
Epoch: 0873 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7382  val_acc= 0.9437  time= 0.2306 
Epoch: 0874 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7520  val_acc= 0.9437  time= 0.2362 
Epoch: 0875 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7597  val_acc= 0.9437  time= 0.2264 
Epoch: 0876 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7358  val_acc= 0.9437  time= 0.2190 
Epoch: 0877 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7102  val_acc= 0.9437  time= 0.2311 
Epoch: 0878 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7180  val_acc= 0.9437  time= 0.3020 
Epoch: 0879 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7478  val_acc= 0.9437  time= 0.2439 
Epoch: 0880 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7622  val_acc= 0.9437  time= 0.2900 
Epoch: 0881 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7599  val_acc= 0.9437  time= 0.2740 
Epoch: 0882 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7492  val_acc= 0.9437  time= 0.2327 
Epoch: 0883 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7505  val_acc= 0.9437  time= 0.2516 
Epoch: 0884 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7567  val_acc= 0.9437  time= 0.2437 
Epoch: 0885 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7501  val_acc= 0.9437  time= 0.2397 
Epoch: 0886 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7528  val_acc= 0.9437  time= 0.2436 
Epoch: 0887 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7500  val_acc= 0.9437  time= 0.2502 
Epoch: 0888 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7783  val_acc= 0.9437  time= 0.2458 
Epoch: 0889 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7523  val_acc= 0.9437  time= 0.2369 
Epoch: 0890 train_loss= 0.0030  train_acc= 1.0000  val_loss= 0.7262  val_acc= 0.9437  time= 0.2896 
Epoch: 0891 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7199  val_acc= 0.9437  time= 0.2533 
Epoch: 0892 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7267  val_acc= 0.9437  time= 0.2364 
